V1	V2.x	V3	V4	V5	len	grp	diff
NC_021684.1	Gnomon	intron	10600477	10603774	3297	5771	1
NC_021684.1	Gnomon	exon	10603775	10604109	334	5772	1
NC_021684.1	Gnomon	intron	10604110	10650567	46457	5773	1
NC_021684.1	Gnomon	exon	10650568	10650834	266	5774	1
NC_021684.1	Gnomon	intron	10650835	10651462	627	5775	1
NC_021684.1	Gnomon	exon	10651463	10651515	52	5776	1
NC_021684.1	Gnomon	intron	10651516	10652051	535	5777	1
NC_021684.1	Gnomon	exon	10652052	10652228	176	5778	1
NC_021684.1	Gnomon	intron	10652229	10655237	3008	5779	1
NC_021684.1	Gnomon	exon	10655238	10655338	100	5780	1
NC_021684.1	Gnomon	intron	10655339	10675951	20612	5781	1
NC_021684.1	tRNAscan-SE	exon	10675952	10676034	82	5782	1
NC_021684.1	tRNAscan-SE	intron	10676035	11032094	356059	5783	1
NC_021684.1	Gnomon	exon	11032095	11032390	295	5784	1
NC_021684.1	Gnomon	intron	11032391	11037865	5474	5785	1
NC_021684.1	Gnomon	exon	11037866	11037926	60	5786	1
NC_021684.1	Gnomon	intron	11037927	11039482	1555	5787	1
NC_021684.1	Gnomon	exon	11039483	11039592	109	5788	1
NC_021684.1	Gnomon	intron	11039593	11039772	179	5789	1
NC_021684.1	Gnomon	exon	11039773	11039886	113	5790	1
NC_021684.1	Gnomon	intron	11039887	11040482	595	5791	1
NC_021684.1	Gnomon	exon	11040483	11040555	72	5792	1
NC_021684.1	Gnomon	intron	11040556	11041376	820	5793	1
NC_021684.1	Gnomon	exon	11041377	11041496	119	5794	1
NC_021684.1	Gnomon	intron	11041497	11041889	392	5795	1
NC_021684.1	Gnomon	exon	11041890	11042032	142	5796	1
NC_021684.1	Gnomon	intron	11042033	11043407	1374	5797	1
NC_021684.1	Gnomon	exon	11043408	11043523	115	5798	1
NC_021684.1	Gnomon	intron	11043524	11043630	106	5799	1
NC_021684.1	Gnomon	exon	11043631	11043856	225	5800	1
NC_021684.1	Gnomon	intron	11043857	11044083	226	5801	1
NC_021684.1	Gnomon	exon	11044084	11044176	92	5802	1
NC_021684.1	Gnomon	intron	11044177	11044601	424	5803	1
NC_021684.1	Gnomon	exon	11044602	11044678	76	5804	1
NC_021684.1	Gnomon	intron	11044679	11045212	533	5805	1
NC_021684.1	Gnomon	exon	11045213	11045369	156	5806	1
NC_021684.1	Gnomon	intron	11045370	11045563	193	5807	1
NC_021684.1	Gnomon	exon	11045564	11045671	107	5808	1
NC_021684.1	Gnomon	intron	11045672	11046542	870	5809	1
NC_021684.1	Gnomon	exon	11046543	11046638	95	5810	1
NC_021684.1	Gnomon	intron	11046639	11046849	210	5811	1
NC_021684.1	Gnomon	exon	11046850	11046984	134	5812	1
NC_021684.1	Gnomon	intron	11046985	11047115	130	5813	1
NC_021684.1	Gnomon	exon	11047116	11048336	1220	5814	1
NC_021684.1	Gnomon	intron	11048337	11124383	76046	5815	1
NC_021684.1	Gnomon	exon	11124384	11124427	43	5816	1
NC_021684.1	Gnomon	intron	11124428	11148283	23855	5817	1
NC_021684.1	Gnomon	exon	11148284	11148360	76	5818	1
NC_021684.1	Gnomon	intron	11148361	11151636	3275	5819	1
NC_021684.1	Gnomon	exon	11151637	11152915	1278	5820	1
NC_021684.1	Gnomon	intron	11152916	11159984	7068	5821	1
NC_021684.1	Gnomon	exon	11159985	11160874	889	5822	1
NC_021684.1	Gnomon	intron	11160875	11163349	2474	5823	1
NC_021684.1	Gnomon	exon	11163350	11163498	148	5824	1
NC_021684.1	Gnomon	intron	11163499	11164283	784	5825	1
NC_021684.1	Gnomon	exon	11164284	11164418	134	5826	1
NC_021684.1	Gnomon	intron	11164419	11171099	6680	5827	1
NC_021684.1	Gnomon	exon	11171100	11171179	79	5828	1
NC_021684.1	Gnomon	intron	11171180	11171884	704	5829	1
NC_021684.1	Gnomon	exon	11171885	11172029	144	5830	1
NC_021684.1	Gnomon	intron	11172030	11174634	2604	5831	1
NC_021684.1	Gnomon	exon	11174635	11174781	146	5832	1
NC_021684.1	Gnomon	intron	11174782	11176850	2068	5833	1
NC_021684.1	Gnomon	exon	11176851	11176995	144	5834	1
NC_021684.1	Gnomon	intron	11176996	11177795	799	5835	1
NC_021684.1	Gnomon	exon	11177796	11177867	71	5836	1
NC_021684.1	Gnomon	intron	11177868	11178669	801	5837	1
NC_021684.1	Gnomon	exon	11178670	11178777	107	5838	1
NC_021684.1	Gnomon	intron	11178778	11184336	5558	5839	1
NC_021684.1	Gnomon	exon	11184337	11184778	441	5840	1
NC_021684.1	Gnomon	intron	11184779	11185137	358	5841	1
NC_021684.1	Gnomon	exon	11185138	11185428	290	5842	1
NC_021684.1	Gnomon	intron	11185429	11188895	3466	5843	1
NC_021684.1	Gnomon	exon	11188896	11189212	316	5844	1
NC_021684.1	Gnomon	intron	11189213	11190247	1034	5845	1
NC_021684.1	Gnomon	exon	11190248	11190298	50	5846	1
NC_021684.1	Gnomon	intron	11190299	11191739	1440	5847	1
NC_021684.1	Gnomon	exon	11191740	11191758	18	5848	1
NC_021684.1	Gnomon	intron	11191759	11338682	146923	5849	1
NC_021684.1	Gnomon	exon	11338683	11339054	371	5850	1
NC_021684.1	Gnomon	intron	11339055	11344882	5827	5851	1
NC_021684.1	Gnomon	exon	11344883	11345990	1107	5852	1
NC_021684.1	Gnomon	intron	11345991	11349887	3896	5853	1
NC_021684.1	Gnomon	exon	11349888	11350003	115	5854	1
NC_021684.1	Gnomon	intron	11350004	11374559	24555	5855	1
NC_021684.1	Gnomon	exon	11374560	11374635	75	5856	1
NC_021684.1	Gnomon	intron	11374636	11375714	1078	5857	1
NC_021684.1	Gnomon	exon	11375715	11375823	108	5858	1
NC_021684.1	Gnomon	intron	11375824	11376673	849	5859	1
NC_021684.1	Gnomon	exon	11376674	11376760	86	5860	1
NC_021684.1	Gnomon	intron	11376761	11377111	350	5861	1
NC_021684.1	Gnomon	exon	11377112	11377218	106	5862	1
NC_021684.1	Gnomon	intron	11377219	11377869	650	5863	1
NC_021684.1	Gnomon	exon	11377870	11378059	189	5864	1
NC_021684.1	Gnomon	intron	11378060	11378410	350	5865	1
NC_021684.1	Gnomon	exon	11378411	11378478	67	5866	1
NC_021684.1	Gnomon	intron	11378479	11379128	649	5867	1
NC_021684.1	Gnomon	exon	11379129	11379292	163	5868	1
NC_021684.1	Gnomon	intron	11379293	11379854	561	5869	1
NC_021684.1	Gnomon	exon	11379855	11379935	80	5870	1
NC_021684.1	Gnomon	intron	11379936	11380510	574	5871	1
NC_021684.1	Gnomon	exon	11380511	11380692	181	5872	1
NC_021684.1	Gnomon	intron	11380693	11380769	76	5873	1
NC_021684.1	Gnomon	exon	11380770	11380923	153	5874	1
NC_021684.1	Gnomon	intron	11380924	11381589	665	5875	1
NC_021684.1	Gnomon	exon	11381590	11381638	48	5876	1
NC_021684.1	Gnomon	intron	11381639	11382195	556	5877	1
NC_021684.1	Gnomon	exon	11382196	11382347	151	5878	1
NC_021684.1	Gnomon	intron	11382348	11383129	781	5879	1
NC_021684.1	Gnomon	exon	11383130	11383265	135	5880	1
NC_021684.1	Gnomon	intron	11383266	11383730	464	5881	1
NC_021684.1	Gnomon	exon	11383731	11383933	202	5882	1
NC_021684.1	Gnomon	intron	11383934	11385396	1462	5883	1
NC_021684.1	Gnomon	exon	11385397	11385493	96	5884	1
NC_021684.1	Gnomon	intron	11385494	11386433	939	5885	1
NC_021684.1	Gnomon	exon	11386434	11386917	483	5886	1
NC_021684.1	Gnomon	intron	11386918	11387015	97	5887	1
NC_021684.1	Gnomon	exon	11387016	11389274	2258	5888	1
NC_021684.1	Gnomon	intron	11389275	11390095	820	5889	1
NC_021684.1	Gnomon	exon	11390096	11390197	101	5890	1
NC_021684.1	Gnomon	intron	11390198	11390949	751	5891	1
NC_021684.1	Gnomon	exon	11390950	11391122	172	5892	1
NC_021684.1	Gnomon	intron	11391123	11392900	1777	5893	1
NC_021684.1	Gnomon	exon	11392901	11392985	84	5894	1
NC_021684.1	Gnomon	intron	11392986	11393670	684	5895	1
NC_021684.1	Gnomon	exon	11393671	11394356	685	5896	1
NC_021684.1	Gnomon	intron	11394357	11394860	503	5897	1
NC_021684.1	Gnomon	exon	11394861	11395031	170	5898	1
NC_021684.1	Gnomon	intron	11395032	11395630	598	5899	1
NC_021684.1	Gnomon	exon	11395631	11395761	130	5900	1
NC_021684.1	Gnomon	intron	11395762	11395861	99	5901	1
NC_021684.1	Gnomon	exon	11395862	11395940	78	5902	1
NC_021684.1	Gnomon	intron	11395941	11396831	890	5903	1
NC_021684.1	Gnomon	exon	11396832	11396984	152	5904	1
NC_021684.1	Gnomon	intron	11396985	11397483	498	5905	1
NC_021684.1	Gnomon	exon	11397484	11397790	306	5906	1
NC_021684.1	Gnomon	intron	11397791	11398639	848	5907	1
NC_021684.1	Gnomon	exon	11398640	11398846	206	5908	1
NC_021684.1	Gnomon	intron	11398847	11401583	2736	5909	1
NC_021684.1	Gnomon	exon	11401584	11402031	447	5910	1
NC_021684.1	Gnomon	intron	11402032	11402609	577	5911	1
NC_021684.1	Gnomon	exon	11402610	11402709	99	5912	1
NC_021684.1	Gnomon	intron	11402710	11408078	5368	5913	1
NC_021684.1	Gnomon	exon	11408079	11408160	81	5914	1
NC_021684.1	Gnomon	intron	11408161	11411030	2869	5915	1
NC_021684.1	Gnomon	exon	11411031	11411130	99	5916	1
NC_021684.1	Gnomon	intron	11411131	11411582	451	5917	1
NC_021684.1	Gnomon	exon	11411583	11411681	98	5918	1
NC_021684.1	Gnomon	intron	11411682	11412606	924	5919	1
NC_021684.1	Gnomon	exon	11412607	11412677	70	5920	1
NC_021684.1	Gnomon	intron	11412678	11417174	4496	5921	1
NC_021684.1	Gnomon	exon	11417175	11417296	121	5922	1
NC_021684.1	Gnomon	intron	11417297	11418343	1046	5923	1
NC_021684.1	Gnomon	exon	11418344	11418416	72	5924	1
NC_021684.1	Gnomon	intron	11418417	11418666	249	5925	1
NC_021684.1	Gnomon	exon	11418667	11418764	97	5926	1
NC_021684.1	Gnomon	intron	11418765	11419283	518	5927	1
NC_021684.1	Gnomon	exon	11419284	11419463	179	5928	1
NC_021684.1	Gnomon	intron	11419464	11419646	182	5929	1
NC_021684.1	Gnomon	exon	11419647	11419709	62	5930	1
NC_021684.1	Gnomon	intron	11419710	11420169	459	5931	1
NC_021684.1	Gnomon	exon	11420170	11420258	88	5932	1
NC_021684.1	Gnomon	intron	11420259	11425578	5319	5933	1
NC_021684.1	Gnomon	exon	11425579	11425722	143	5934	1
NC_021684.1	Gnomon	intron	11425723	11426240	517	5935	1
NC_021684.1	Gnomon	exon	11426241	11426307	66	5936	1
NC_021684.1	Gnomon	intron	11426308	11427203	895	5937	1
NC_021684.1	Gnomon	exon	11427204	11427265	61	5938	1
NC_021684.1	Gnomon	intron	11427266	11427934	668	5939	1
NC_021684.1	Gnomon	exon	11427935	11428063	128	5940	1
NC_021684.1	Gnomon	intron	11428064	11430949	2885	5941	1
NC_021684.1	Gnomon	exon	11430950	11431009	59	5942	1
NC_021684.1	Gnomon	intron	11431010	11431448	438	5943	1
NC_021684.1	Gnomon	exon	11431449	11431542	93	5944	1
NC_021684.1	Gnomon	intron	11431543	11434097	2554	5945	1
NC_021684.1	Gnomon	exon	11434098	11434228	130	5946	1
NC_021684.1	Gnomon	intron	11434229	11440666	6437	5947	1
NC_021684.1	Gnomon	exon	11440667	11440961	294	5948	1
NC_021684.1	Gnomon	intron	11440962	11444685	3723	5949	1
NC_021684.1	Gnomon	exon	11444686	11445386	700	5950	1
NC_021684.1	Gnomon	intron	11445387	11451505	6118	5951	1
NC_021684.1	Gnomon	exon	11451506	11452047	541	5952	1
NC_021684.1	Gnomon	intron	11452048	11464017	11969	5953	1
NC_021684.1	Gnomon	exon	11464018	11464281	263	5954	1
NC_021684.1	Gnomon	intron	11464282	11475433	11151	5955	1
NC_021684.1	Gnomon	exon	11475434	11475560	126	5956	1
NC_021684.1	Gnomon	intron	11475561	11475882	321	5957	1
NC_021684.1	Gnomon	exon	11475883	11476071	188	5958	1
NC_021684.1	Gnomon	intron	11476072	11483700	7628	5959	1
NC_021684.1	Gnomon	exon	11483701	11483914	213	5960	1
NC_021684.1	Gnomon	intron	11483915	11486823	2908	5961	1
NC_021684.1	Gnomon	exon	11486824	11486960	136	5962	1
NC_021684.1	Gnomon	intron	11486961	11487544	583	5963	1
NC_021684.1	Gnomon	exon	11487545	11487613	68	5964	1
NC_021684.1	Gnomon	intron	11487614	11488739	1125	5965	1
NC_021684.1	Gnomon	exon	11488740	11488910	170	5966	1
NC_021684.1	Gnomon	intron	11488911	11489403	492	5967	1
NC_021684.1	Gnomon	exon	11489404	11491278	1874	5968	1
NC_021684.1	Gnomon	intron	11491279	11494692	3413	5969	1
NC_021684.1	Gnomon	exon	11494693	11495870	1177	5970	1
NC_021684.1	Gnomon	intron	11495871	11501382	5511	5971	1
NC_021684.1	Gnomon	exon	11501383	11501481	98	5972	1
NC_021684.1	Gnomon	intron	11501482	11503476	1994	5973	1
NC_021684.1	Gnomon	exon	11503477	11503529	52	5974	1
NC_021684.1	Gnomon	intron	11503530	11504065	535	5975	1
NC_021684.1	Gnomon	exon	11504066	11504180	114	5976	1
NC_021684.1	Gnomon	intron	11504181	11505267	1086	5977	1
NC_021684.1	Gnomon	exon	11505268	11505420	152	5978	1
NC_021684.1	Gnomon	intron	11505421	11506390	969	5979	1
NC_021684.1	Gnomon	exon	11506391	11506525	134	5980	1
NC_021684.1	Gnomon	intron	11506526	11507227	701	5981	1
NC_021684.1	Gnomon	exon	11507228	11507322	94	5982	1
NC_021684.1	Gnomon	intron	11507323	11508041	718	5983	1
NC_021684.1	Gnomon	exon	11508042	11508091	49	5984	1
NC_021684.1	Gnomon	intron	11508092	11509582	1490	5985	1
NC_021684.1	Gnomon	exon	11509583	11509652	69	5986	1
NC_021684.1	Gnomon	intron	11509653	11510015	362	5987	1
NC_021684.1	Gnomon	exon	11510016	11510086	70	5988	1
NC_021684.1	Gnomon	intron	11510087	11510248	161	5989	1
NC_021684.1	Gnomon	exon	11510249	11510370	121	5990	1
NC_021684.1	Gnomon	intron	11510371	11510969	598	5991	1
NC_021684.1	Gnomon	exon	11510970	11511044	74	5992	1
NC_021684.1	Gnomon	intron	11511045	11511125	80	5993	1
NC_021684.1	Gnomon	exon	11511126	11511227	101	5994	1
NC_021684.1	Gnomon	intron	11511228	11512543	1315	5995	1
NC_021684.1	Gnomon	exon	11512544	11512661	117	5996	1
NC_021684.1	Gnomon	intron	11512662	11513639	977	5997	1
NC_021684.1	Gnomon	exon	11513640	11515446	1806	5998	1
NC_021684.1	Gnomon	intron	11515447	11515716	269	5999	1
NC_021684.1	Gnomon	exon	11515717	11516865	1148	6000	1
NC_021684.1	Gnomon	intron	11516866	11517292	426	6001	1
NC_021684.1	Gnomon	exon	11517293	11517382	89	6002	1
NC_021684.1	Gnomon	intron	11517383	11517590	207	6003	1
NC_021684.1	Gnomon	exon	11517591	11517684	93	6004	1
NC_021684.1	Gnomon	intron	11517685	11517883	198	6005	1
NC_021684.1	Gnomon	exon	11517884	11518053	169	6006	1
NC_021684.1	Gnomon	intron	11518054	11518543	489	6007	1
NC_021684.1	Gnomon	exon	11518544	11518678	134	6008	1
NC_021684.1	Gnomon	intron	11518679	11519114	435	6009	1
NC_021684.1	Gnomon	exon	11519115	11519196	81	6010	1
NC_021684.1	Gnomon	intron	11519197	11519444	247	6011	1
NC_021684.1	Gnomon	exon	11519445	11519605	160	6012	1
NC_021684.1	Gnomon	intron	11519606	11520089	483	6013	1
NC_021684.1	Gnomon	exon	11520090	11521013	923	6014	1
NC_021684.1	Gnomon	intron	11521014	11521430	416	6015	1
NC_021684.1	Gnomon	exon	11521431	11521520	89	6016	1
NC_021684.1	Gnomon	intron	11521521	11521713	192	6017	1
NC_021684.1	Gnomon	exon	11521714	11521834	120	6018	1
NC_021684.1	Gnomon	intron	11521835	11522042	207	6019	1
NC_021684.1	Gnomon	exon	11522043	11522200	157	6020	1
NC_021684.1	Gnomon	intron	11522201	11522667	466	6021	1
NC_021684.1	Gnomon	exon	11522668	11522752	84	6022	1
NC_021684.1	Gnomon	intron	11522753	11523253	500	6023	1
NC_021684.1	Gnomon	exon	11523254	11523377	123	6024	1
NC_021684.1	Gnomon	intron	11523378	11523646	268	6025	1
NC_021684.1	Gnomon	exon	11523647	11523780	133	6026	1
NC_021684.1	Gnomon	intron	11523781	11523972	191	6027	1
NC_021684.1	Gnomon	exon	11523973	11524174	201	6028	1
NC_021684.1	Gnomon	intron	11524175	11525180	1005	6029	1
NC_021684.1	Gnomon	exon	11525181	11525291	110	6030	1
NC_021684.1	Gnomon	intron	11525292	11525359	67	6031	1
NC_021684.1	Gnomon	exon	11525360	11525410	50	6032	1
NC_021684.1	Gnomon	intron	11525411	11528344	2933	6033	1
NC_021684.1	Gnomon	exon	11528345	11528455	110	6034	1
NC_021684.1	Gnomon	intron	11528456	11529203	747	6035	1
NC_021684.1	Gnomon	exon	11529204	11529299	95	6036	1
NC_021684.1	Gnomon	intron	11529300	11529589	289	6037	1
NC_021684.1	Gnomon	exon	11529590	11529955	365	6038	1
NC_021684.1	Gnomon	intron	11529956	11711478	181522	6039	1
NC_021684.1	Gnomon	exon	11711479	11711920	441	6040	1
NC_021684.1	Gnomon	intron	11711921	11715938	4017	6041	1
NC_021684.1	Gnomon	exon	11715939	11715974	35	6042	1
NC_021684.1	Gnomon	intron	11715975	11718855	2880	6043	1
NC_021684.1	Gnomon	exon	11718856	11718921	65	6044	1
NC_021684.1	Gnomon	intron	11718922	11723215	4293	6045	1
NC_021684.1	Gnomon	exon	11723216	11723272	56	6046	1
NC_021684.1	Gnomon	intron	11723273	11735478	12205	6047	1
NC_021684.1	Gnomon	exon	11735479	11735639	160	6048	1
NC_021684.1	Gnomon	intron	11735640	11735702	62	6049	1
NC_021684.1	Gnomon	exon	11735703	11735781	78	6050	1
NC_021684.1	Gnomon	intron	11735782	11736349	567	6051	1
NC_021684.1	Gnomon	exon	11736350	11736484	134	6052	1
NC_021684.1	Gnomon	intron	11736485	11739096	2611	6053	1
NC_021684.1	Gnomon	exon	11739097	11739331	234	6054	1
NC_021684.1	Gnomon	intron	11739332	11745939	6607	6055	1
NC_021684.1	Gnomon	exon	11745940	11746072	132	6056	1
NC_021684.1	Gnomon	intron	11746073	11749314	3241	6057	1
NC_021684.1	Gnomon	exon	11749315	11749449	134	6058	1
NC_021684.1	Gnomon	intron	11749450	11752113	2663	6059	1
NC_021684.1	Gnomon	exon	11752114	11752217	103	6060	1
NC_021684.1	Gnomon	intron	11752218	11752331	113	6061	1
NC_021684.1	Gnomon	exon	11752332	11752456	124	6062	1
NC_021684.1	Gnomon	intron	11752457	11757085	4628	6063	1
NC_021684.1	Gnomon	exon	11757086	11757198	112	6064	1
NC_021684.1	Gnomon	intron	11757199	11759883	2684	6065	1
NC_021684.1	Gnomon	exon	11759884	11760021	137	6066	1
NC_021684.1	Gnomon	intron	11760022	11761049	1027	6067	1
NC_021684.1	Gnomon	exon	11761050	11761152	102	6068	1
NC_021684.1	Gnomon	intron	11761153	11762047	894	6069	1
NC_021684.1	Gnomon	exon	11762048	11762148	100	6070	1
NC_021684.1	Gnomon	intron	11762149	11762839	690	6071	1
NC_021684.1	Gnomon	exon	11762840	11763010	170	6072	1
NC_021684.1	Gnomon	intron	11763011	11764384	1373	6073	1
NC_021684.1	Gnomon	exon	11764385	11764525	140	6074	1
NC_021684.1	Gnomon	intron	11764526	11766212	1686	6075	1
NC_021684.1	Gnomon	non_coding	11766213	11774220	8007	6076	1
NC_021684.1	Gnomon	exon	11774221	11776113	1892	6077	1
NC_021684.1	Gnomon	intron	11776114	11778580	2466	6078	1
NC_021684.1	Gnomon	exon	11778581	11778727	146	6079	1
NC_021684.1	Gnomon	intron	11778728	11780405	1677	6080	1
NC_021684.1	Gnomon	exon	11780406	11780642	236	6081	1
NC_021684.1	Gnomon	intron	11780643	11784102	3459	6082	1
NC_021684.1	Gnomon	exon	11784103	11784223	120	6083	1
NC_021684.1	Gnomon	intron	11784224	11787102	2878	6084	1
NC_021684.1	Gnomon	exon	11787103	11787256	153	6085	1
NC_021684.1	Gnomon	intron	11787257	11789971	2714	6086	1
NC_021684.1	Gnomon	exon	11789972	11790148	176	6087	1
NC_021684.1	Gnomon	intron	11790149	11792438	2289	6088	1
NC_021684.1	Gnomon	exon	11792439	11792578	139	6089	1
NC_021684.1	Gnomon	intron	11792579	11796842	4263	6090	1
NC_021684.1	Gnomon	exon	11796843	11796987	144	6091	1
NC_021684.1	Gnomon	intron	11796988	11797277	289	6092	1
NC_021684.1	Gnomon	exon	11797278	11797423	145	6093	1
NC_021684.1	Gnomon	intron	11797424	11798240	816	6094	1
NC_021684.1	Gnomon	exon	11798241	11798307	66	6095	1
NC_021684.1	Gnomon	intron	11798308	11807783	9475	6096	1
NC_021684.1	Gnomon	exon	11807784	11807864	80	6097	1
NC_021684.1	Gnomon	intron	11807865	11808487	622	6098	1
NC_021684.1	Gnomon	exon	11808488	11808633	145	6099	1
NC_021684.1	Gnomon	intron	11808634	11814210	5576	6100	1
NC_021684.1	Gnomon	exon	11814211	11814397	186	6101	1
NC_021684.1	Gnomon	intron	11814398	11814652	254	6102	1
NC_021684.1	Gnomon	exon	11814653	11814805	152	6103	1
NC_021684.1	Gnomon	intron	11814806	11815447	641	6104	1
NC_021684.1	Gnomon	exon	11815448	11815573	125	6105	1
NC_021684.1	Gnomon	intron	11815574	11819109	3535	6106	1
NC_021684.1	Gnomon	exon	11819110	11819279	169	6107	1
NC_021684.1	Gnomon	intron	11819280	11819904	624	6108	1
NC_021684.1	Gnomon	exon	11819905	11820052	147	6109	1
NC_021684.1	Gnomon	intron	11820053	11824900	4847	6110	1
NC_021684.1	Gnomon	exon	11824901	11825046	145	6111	1
NC_021684.1	Gnomon	intron	11825047	11825673	626	6112	1
NC_021684.1	Gnomon	exon	11825674	11825749	75	6113	1
NC_021684.1	Gnomon	intron	11825750	11826016	266	6114	1
NC_021684.1	Gnomon	exon	11826017	11826103	86	6115	1
NC_021684.1	Gnomon	intron	11826104	11828867	2763	6116	1
NC_021684.1	Gnomon	exon	11828868	11829013	145	6117	1
NC_021684.1	Gnomon	intron	11829014	11829776	762	6118	1
NC_021684.1	Gnomon	exon	11829777	11829912	135	6119	1
NC_021684.1	Gnomon	intron	11829913	11832116	2203	6120	1
NC_021684.1	Gnomon	exon	11832117	11832197	80	6121	1
NC_021684.1	Gnomon	intron	11832198	11852895	20697	6122	1
NC_021684.1	Gnomon	exon	11852896	11853463	567	6123	1
NC_021684.1	Gnomon	intron	11853464	12053296	199832	6124	1
NC_021684.1	Gnomon	exon	12053297	12053368	71	6125	1
NC_021684.1	Gnomon	intron	12053369	12054796	1427	6126	1
NC_021684.1	Gnomon	exon	12054797	12054901	104	6127	1
NC_021684.1	Gnomon	intron	12054902	12055797	895	6128	1
NC_021684.1	Gnomon	exon	12055798	12055898	100	6129	1
NC_021684.1	Gnomon	intron	12055899	12056773	874	6130	1
NC_021684.1	Gnomon	exon	12056774	12056832	58	6131	1
NC_021684.1	Gnomon	intron	12056833	12057761	928	6132	1
NC_021684.1	Gnomon	exon	12057762	12057942	180	6133	1
NC_021684.1	Gnomon	intron	12057943	12059397	1454	6134	1
NC_021684.1	Gnomon	exon	12059398	12059493	95	6135	1
NC_021684.1	Gnomon	intron	12059494	12060354	860	6136	1
NC_021684.1	Gnomon	exon	12060355	12060491	136	6137	1
NC_021684.1	Gnomon	intron	12060492	12060884	392	6138	1
NC_021684.1	Gnomon	exon	12060885	12060979	94	6139	1
NC_021684.1	Gnomon	intron	12060980	12061210	230	6140	1
NC_021684.1	Gnomon	exon	12061211	12061358	147	6141	1
NC_021684.1	Gnomon	intron	12061359	12062164	805	6142	1
NC_021684.1	Gnomon	exon	12062165	12062299	134	6143	1
NC_021684.1	Gnomon	intron	12062300	12063369	1069	6144	1
NC_021684.1	Gnomon	exon	12063370	12064118	748	6145	1
NC_021684.1	Gnomon	intron	12064119	12064169	50	6146	1
NC_021684.1	Gnomon	exon	12064170	12064666	496	6147	1
NC_021684.1	Gnomon	intron	12064667	12067996	3329	6148	1
NC_021684.1	Gnomon	exon	12067997	12068171	174	6149	1
NC_021684.1	Gnomon	intron	12068172	12068739	567	6150	1
NC_021684.1	Gnomon	exon	12068740	12068780	40	6151	1
NC_021684.1	Gnomon	intron	12068781	12068795	14	6152	1
NC_021684.1	Gnomon	exon	12068796	12068827	31	6153	1
NC_021684.1	Gnomon	intron	12068828	12070666	1838	6154	1
NC_021684.1	Gnomon	exon	12070667	12070722	55	6155	1
NC_021684.1	Gnomon	intron	12070723	12070798	75	6156	1
NC_021684.1	Gnomon	exon	12070799	12070842	43	6157	1
NC_021684.1	Gnomon	intron	12070843	12072175	1332	6158	1
NC_021684.1	Gnomon	exon	12072176	12072887	711	6159	1
NC_021684.1	Gnomon	intron	12072888	12073062	174	6160	1
NC_021684.1	Gnomon	exon	12073063	12073409	346	6161	1
NC_021684.1	Gnomon	intron	12073410	12073706	296	6162	1
NC_021684.1	Gnomon	exon	12073707	12073871	164	6163	1
NC_021684.1	Gnomon	intron	12073872	12074595	723	6164	1
NC_021684.1	Gnomon	exon	12074596	12075472	876	6165	1
NC_021684.1	Gnomon	intron	12075473	12105285	29812	6166	1
NC_021684.1	Gnomon	exon	12105286	12105572	286	6167	1
NC_021684.1	Gnomon	intron	12105573	12121634	16061	6168	1
NC_021684.1	Gnomon	exon	12121635	12122776	1141	6169	1
NC_021684.1	Gnomon	intron	12122777	12127292	4515	6170	1
NC_021684.1	Gnomon	exon	12127293	12127475	182	6171	1
NC_021684.1	Gnomon	intron	12127476	12127886	410	6172	1
NC_021684.1	Gnomon	exon	12127887	12128015	128	6173	1
NC_021684.1	Gnomon	intron	12128016	12129825	1809	6174	1
